"Player","Server","Stroke.Type","Opp.Stroke.Type","Ball.hit.to.lag4","Ball.hit.to.lag3","Ball.hit.to.lag2","Ball.lands","Ball.hit.from","Ball.hit.to","In.out","id","rally_num","hit.to.string","rally_length"
"DP","0","BT",NA,NA,NA,NA,"Z2","Z2","Z3","In",2,1,"Z2_Z8_Z7_Z3",4
"F","1","FT","BT",NA,NA,"Z2","Z3","Z3","Z2","In",3,1,"Z2_Z8_Z7_Z3",4
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",8,3,"Z2_Z8_Z9_Z5",4
"F","1","FT","FT",NA,NA,"Z2","Z3","Z3","Z4","In",9,3,"Z2_Z8_Z9_Z5",4
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z5","In",12,4,"Z5_Z10_Z9_Z5_Z10",5
"F","1","BT","BT",NA,NA,"Z5","Z5","Z5","Z4","In",13,4,"Z5_Z10_Z9_Z5_Z10",5
"DP","0","FT","BT",NA,"Z5","Z5","Z4","Z4","Z5","In",14,4,"Z5_Z10_Z9_Z5_Z10",5
"F","1","BT","FT","Z5","Z5","Z4","Z5","Z5","Z5","Wide",15,4,"Z5_Z10_Z9_Z5_Z10",5
"DP","0","BS",NA,NA,NA,NA,"Z3","Z3","Z3","In",17,5,"Z3_Z8_Z14_Z1",4
"F","1","FT","BS",NA,NA,"Z3","Z3","Z3","Z5","In",18,5,"Z3_Z8_Z14_Z1",4
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",21,6,"Z3_Z9_Z4_Z12_Z2_Z7_Z5_Z5",8
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z4","In",22,6,"Z3_Z9_Z4_Z12_Z2_Z7_Z5_Z5",8
"F","0","BS","FT",NA,"Z3","Z4","Z4","Z4","Z3","In",23,6,"Z3_Z9_Z4_Z12_Z2_Z7_Z5_Z5",8
"DP","1","FT","BS","Z3","Z4","Z4","Z3","Z2","Z2","In",24,6,"Z3_Z9_Z4_Z12_Z2_Z7_Z5_Z5",8
"F","0","FT","FT","Z4","Z4","Z3","Z2","Z2","Z2","In",25,6,"Z3_Z9_Z4_Z12_Z2_Z7_Z5_Z5",8
"DP","1","FT","FT","Z4","Z3","Z2","Z2","Z2","Z5","In",26,6,"Z3_Z9_Z4_Z12_Z2_Z7_Z5_Z5",8
"F","0","BV","FT","Z3","Z2","Z2","Z5","Z5","Z5","In",27,6,"Z3_Z9_Z4_Z12_Z2_Z7_Z5_Z5",8
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z3","In",29,7,"Z5_Z8_Z7_Z8_Z10_Z2",6
"DP","1","FT","BS",NA,NA,"Z5","Z3","Z4","Z2","In",30,7,"Z5_Z8_Z7_Z8_Z10_Z2",6
"F","0","FT","FT",NA,"Z5","Z3","Z2","Z2","Z3","In",31,7,"Z5_Z8_Z7_Z8_Z10_Z2",6
"DP","1","FT","FT","Z5","Z3","Z2","Z3","Z2","Z5","In",32,7,"Z5_Z8_Z7_Z8_Z10_Z2",6
"F","0","BS",NA,NA,NA,NA,"Z4","Z3","Z5","In",35,8,"Z4_Z14_Z5_Z5_Z3_Z4_Z6_Z10_Z15_Z2",10
"DP","1","FT","BS",NA,NA,"Z4","Z5","Z4","Z5","In",36,8,"Z4_Z14_Z5_Z5_Z3_Z4_Z6_Z10_Z15_Z2",10
"F","0","FT","FT",NA,"Z4","Z5","Z5","Z4","Z5","In",37,8,"Z4_Z14_Z5_Z5_Z3_Z4_Z6_Z10_Z15_Z2",10
"DP","1","BT","FT","Z4","Z5","Z5","Z5","Z5","Z3","In",38,8,"Z4_Z14_Z5_Z5_Z3_Z4_Z6_Z10_Z15_Z2",10
"F","0","FT","BT","Z5","Z5","Z5","Z3","Z3","Z4","In",39,8,"Z4_Z14_Z5_Z5_Z3_Z4_Z6_Z10_Z15_Z2",10
"DP","1","FT","FT","Z5","Z5","Z3","Z4","Z4","Z6","In",40,8,"Z4_Z14_Z5_Z5_Z3_Z4_Z6_Z10_Z15_Z2",10
"F","0","BV","FT","Z5","Z3","Z4","Z6","AT_NET","Z5","In",41,8,"Z4_Z14_Z5_Z5_Z3_Z4_Z6_Z10_Z15_Z2",10
"DP","1","BT","BV","Z3","Z4","Z6","Z5","Z5","Z1","In",42,8,"Z4_Z14_Z5_Z5_Z3_Z4_Z6_Z10_Z15_Z2",10
"F","0","FV","BT","Z4","Z6","Z5","Z1","Z1","Z2","In",43,8,"Z4_Z14_Z5_Z5_Z3_Z4_Z6_Z10_Z15_Z2",10
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",45,9,"Z5_Z10_Z10_Z5",4
"DP","1","FT","BS",NA,NA,"Z5","Z5","Z4","Z5","In",46,9,"Z5_Z10_Z10_Z5",4
"F","0","BS","FT",NA,"Z5","Z5","Z5","Z5","Z5","Wide",47,9,"Z5_Z10_Z10_Z5",4
"F","0","FT",NA,NA,NA,NA,"Z2","Z3","Z2","In",49,10,"Z2_Z2",2
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",51,11,"Z5_Z4_Z11_Z1",4
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z2","In",52,11,"Z5_Z4_Z11_Z1",4
"F","0","BS",NA,NA,NA,NA,"Z2","Z3","Z4","In",55,12,"Z2_Z9_Z10_Z9_Z7_Z7_Z19_Z5",8
"DP","1","FT","BS",NA,NA,"Z2","Z4","Z3","Z5","In",56,12,"Z2_Z9_Z10_Z9_Z7_Z7_Z19_Z5",8
"F","0","BS","FT",NA,"Z2","Z4","Z5","Z5","Z4","In",57,12,"Z2_Z9_Z10_Z9_Z7_Z7_Z19_Z5",8
"DP","1","FT","BS","Z2","Z4","Z5","Z4","Z4","Z2","In",58,12,"Z2_Z9_Z10_Z9_Z7_Z7_Z19_Z5",8
"F","0","FT","FT","Z4","Z5","Z4","Z2","Z2","Z2","In",59,12,"Z2_Z9_Z10_Z9_Z7_Z7_Z19_Z5",8
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",63,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z4","In",64,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"F","0","BT","FT",NA,"Z5","Z4","Z4","Z4","Z4","In",65,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"DP","1","FT","BT","Z5","Z4","Z4","Z4","Z3","Z5","In",66,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"F","0","FT","FT","Z4","Z4","Z4","Z5","Z5","Z4","In",67,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"DP","1","FT","FT","Z4","Z4","Z5","Z4","Z5","Z5","In",68,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"F","0","BS","FT","Z4","Z5","Z4","Z5","Z5","Z2","In",69,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"DP","1","FT","BS","Z5","Z4","Z5","Z2","Z3","Z4","In",70,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"F","0","BS","FT","Z4","Z5","Z2","Z4","Z5","Z4","In",71,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"DP","1","FT","BS","Z5","Z2","Z4","Z4","Z4","Z2","In",72,13,"Z5_Z9_Z9_Z9_Z10_Z9_Z5_Z7_Z9_Z4_Z11",11
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z5","In",74,14,"Z3_Z10_Z9_Z8_Z10",5
"DP","1","FT","BS",NA,NA,"Z3","Z5","Z5","Z4","In",75,14,"Z3_Z10_Z9_Z8_Z10",5
"F","0","FT","FT",NA,"Z3","Z5","Z4","Z4","Z3","In",76,14,"Z3_Z10_Z9_Z8_Z10",5
"DP","1","FT","FT","Z3","Z5","Z4","Z3","Z3","Z5","Long",77,14,"Z3_Z10_Z9_Z8_Z10",5
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z3","In",79,15,"Z5_Z3_Z7_Z6",4
"DP","1","FT","BS",NA,NA,"Z5","Z3","Z3","Z2","In",80,15,"Z5_Z3_Z7_Z6",4
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z5","In",83,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"DP","1","BT","BS",NA,NA,"Z3","Z5","Z4","Z4","In",84,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"F","0","FT","BT",NA,"Z3","Z5","Z4","Z5","Z3","In",85,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"DP","1","FT","FT","Z3","Z5","Z4","Z3","Z3","Z2","In",86,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"F","0","FT","FT","Z5","Z4","Z3","Z2","Z2","Z4","In",87,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"DP","1","BT","FT","Z4","Z3","Z2","Z4","Z4","Z4","In",88,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"F","0","BS","BT","Z3","Z2","Z4","Z4","Z4","Z5","In",89,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"DP","1","BT","BS","Z2","Z4","Z4","Z5","Z5","Z5","In",90,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"F","0","BS","BT","Z4","Z4","Z5","Z5","Z5","Z4","In",91,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"DP","1","BT","BS","Z4","Z5","Z5","Z4","Z5","Z3","In",92,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"F","0","FT","BT","Z5","Z5","Z4","Z3","Z3","Z5","In",93,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"DP","1","BT","FT","Z5","Z4","Z3","Z5","Z5","Z4","In",94,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"F","0","FT","BT","Z4","Z3","Z5","Z4","Z4","Z2","In",95,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"DP","1","FT","FT","Z3","Z5","Z4","Z2","Z2","Z2","Wide",96,16,"Z3_Z5_Z9_Z8_Z7_Z9_Z9_Z5_Z10_Z9_Z8_Z14_Z9_Z7_Z7",15
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",100,18,"Z2_Z8_Z5_Z8_Z8_Z5_Z9_Z8_Z13",9
"DP","1","FT","FT",NA,NA,"Z2","Z3","Z3","Z5","In",101,18,"Z2_Z8_Z5_Z8_Z8_Z5_Z9_Z8_Z13",9
"F","0","FT","FT",NA,"Z2","Z3","Z5","Z4","Z3","In",102,18,"Z2_Z8_Z5_Z8_Z8_Z5_Z9_Z8_Z13",9
"DP","1","FT","FT","Z2","Z3","Z5","Z3","Z3","Z3","In",103,18,"Z2_Z8_Z5_Z8_Z8_Z5_Z9_Z8_Z13",9
"F","0","FT","FT","Z3","Z5","Z3","Z3","Z2","Z5","In",104,18,"Z2_Z8_Z5_Z8_Z8_Z5_Z9_Z8_Z13",9
"DP","1","BT","FT","Z5","Z3","Z3","Z5","Z4","Z4","In",105,18,"Z2_Z8_Z5_Z8_Z8_Z5_Z9_Z8_Z13",9
"F","0","FT","BT","Z3","Z3","Z5","Z4","Z5","Z3","In",106,18,"Z2_Z8_Z5_Z8_Z8_Z5_Z9_Z8_Z13",9
"DP","1","FT","FT","Z3","Z5","Z4","Z3","Z3","Z4","Long",107,18,"Z2_Z8_Z5_Z8_Z8_Z5_Z9_Z8_Z13",9
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",109,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z4","In",110,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"F","0","BS","FT",NA,"Z5","Z4","Z4","Z4","Z5","In",111,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"DP","1","FT","BS","Z5","Z4","Z4","Z5","Z5","Z5","In",112,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"F","0","BT","FT","Z4","Z4","Z5","Z5","Z5","Z5","In",113,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"DP","1","FT","BT","Z4","Z5","Z5","Z5","Z5","Z2","In",114,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"F","0","FT","FT","Z5","Z5","Z5","Z2","Z2","Z1","In",115,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"DP","1","BO","FT","Z5","Z5","Z2","Z1","Z6","Z6","In",116,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"F","0","BS","BO","Z5","Z2","Z1","Z6","Z5","Z6","In",117,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"DP","1","BS","BS","Z2","Z1","Z6","Z6","Z6","Z2","In",118,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"F","0","FT","BS","Z1","Z6","Z6","Z2","Z2","Z2","In",119,19,"Z5_Z4_Z9_Z10_Z10_Z5_Z7_Z15_Z6_Z6_Z11_Z7",12
"DP","0","BT",NA,NA,NA,NA,"Z3","Z3","Z4","In",121,20,"Z3_Z9_Z2_Z7_Z14",5
"F","1","FT","BT",NA,NA,"Z3","Z4","Z4","Z2","In",122,20,"Z3_Z9_Z2_Z7_Z14",5
"DP","0","FT","FT",NA,"Z3","Z4","Z2","Z2","Z2","In",123,20,"Z3_Z9_Z2_Z7_Z14",5
"F","1","FT","FT","Z3","Z4","Z2","Z2","Z2","Z5","Long",124,20,"Z3_Z9_Z2_Z7_Z14",5
"DP","0","FS",NA,NA,NA,NA,"Z4","Z3","Z5","In",126,21,"Z4_Z10_Z9_Z4_Z8_Z1",6
"F","1","FT","FS",NA,NA,"Z4","Z5","Z5","Z4","In",127,21,"Z4_Z10_Z9_Z4_Z8_Z1",6
"DP","0","FT","FT",NA,"Z4","Z5","Z4","Z5","Z4","In",128,21,"Z4_Z10_Z9_Z4_Z8_Z1",6
"F","1","FT","FT","Z4","Z5","Z4","Z4","Z5","Z3","In",129,21,"Z4_Z10_Z9_Z4_Z8_Z1",6
"DP","0","BT",NA,NA,NA,NA,"Z2","Z2","Z4","In",132,22,"Z2_Z9_Z5_Z10_Z9_Z9_Z10",7
"F","1","BS","BT",NA,NA,"Z2","Z4","Z4","Z5","In",133,22,"Z2_Z9_Z5_Z10_Z9_Z9_Z10",7
"DP","0","BT","BS",NA,"Z2","Z4","Z5","Z5","Z5","In",134,22,"Z2_Z9_Z5_Z10_Z9_Z9_Z10",7
"F","1","BT","BT","Z2","Z4","Z5","Z5","Z5","Z4","In",135,22,"Z2_Z9_Z5_Z10_Z9_Z9_Z10",7
"DP","0","BT","BT","Z4","Z5","Z5","Z4","Z5","Z4","In",136,22,"Z2_Z9_Z5_Z10_Z9_Z9_Z10",7
"F","1","FT","BT","Z5","Z5","Z4","Z4","Z4","Z5","In",137,22,"Z2_Z9_Z5_Z10_Z9_Z9_Z10",7
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","Long",141,24,"Z2_Z8",2
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z5","Wide",143,25,"Z4_Z10",2
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z5","Long",145,26,"Z3_Z14",2
"F","0","FT",NA,NA,NA,NA,"Z5","Z5","Z4","In",147,27,"Z5_Z13_Z9_Z12_Z2",5
"DP","1","FT","FT",NA,NA,"Z5","Z4","Z4","Z4","In",148,27,"Z5_Z13_Z9_Z12_Z2",5
"F","0","FT","FT",NA,"Z5","Z4","Z4","Z4","Z3","In",149,27,"Z5_Z13_Z9_Z12_Z2",5
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z4","Long",152,28,"Z2_Z13",2
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z4","In",154,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"F","1","FT","FT",NA,NA,"Z2","Z4","Z4","Z5","In",155,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"DP","0","FT","FT",NA,"Z2","Z4","Z5","Z5","Z5","In",156,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"F","1","BS","FT","Z2","Z4","Z5","Z5","Z4","Z5","In",157,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"DP","0","FT","BS","Z4","Z5","Z5","Z5","Z5","Z5","In",158,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"F","1","BT","FT","Z5","Z5","Z5","Z5","Z5","Z5","In",159,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"DP","0","FT","BT","Z5","Z5","Z5","Z5","Z5","Z4","In",160,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"F","1","BT","FT","Z5","Z5","Z5","Z4","Z5","Z5","In",161,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"DP","0","FT","BT","Z5","Z5","Z4","Z5","Z5","Z5","In",162,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"F","1","BT","FT","Z5","Z4","Z5","Z5","Z5","Z5","In",163,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"DP","0","BT","BT","Z4","Z5","Z5","Z5","Z5","Z5","In",164,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"F","1","FT","BT","Z5","Z5","Z5","Z5","Z5","Z4","In",165,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"DP","0","FT","FT","Z5","Z5","Z5","Z4","Z4","Z3","In",166,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"F","1","FT","FT","Z5","Z5","Z4","Z3","Z3","Z4","In",167,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"DP","0","FT","FT","Z5","Z4","Z3","Z4","Z4","Z5","In",168,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"F","1","BS","FT","Z4","Z3","Z4","Z5","Z5","Z5","In",169,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"DP","0","BS","BS","Z3","Z4","Z5","Z5","Z5","Z5","In",170,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"F","1","BT","BS","Z4","Z5","Z5","Z5","Z5","Z5","In",171,29,"Z2_Z9_Z10_Z10_Z10_Z10_Z10_Z4_Z10_Z5_Z10_Z10_Z9_Z8_Z9_Z5_Z5_Z10_Z5",19
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z4","In",173,30,"Z5_Z9_Z10_Z9_Z6",5
"F","1","FT","BT",NA,NA,"Z5","Z4","Z4","Z5","In",174,30,"Z5_Z9_Z10_Z9_Z6",5
"DP","0","BT","FT",NA,"Z5","Z4","Z5","Z5","Z4","In",175,30,"Z5_Z9_Z10_Z9_Z6",5
"F","1","FS","BT","Z5","Z4","Z5","Z4","Z4","Z6","In",176,30,"Z5_Z9_Z10_Z9_Z6",5
"DP","0","BS",NA,NA,NA,NA,"Z3","Z3","Z5","In",178,31,"Z3_Z10_Z14_Z10_Z1",5
"F","1","BT","BS",NA,NA,"Z3","Z5","Z5","Z5","In",179,31,"Z3_Z10_Z14_Z10_Z1",5
"DP","0","BT","BT",NA,"Z3","Z5","Z5","Z5","Z5","In",180,31,"Z3_Z10_Z14_Z10_Z1",5
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z5","In",185,33,"Z5_Z10_Z7_Z2_Z10_Z16_Z10_Z5_Z2",9
"F","1","BS","BT",NA,NA,"Z5","Z5","Z5","Z2","In",186,33,"Z5_Z10_Z7_Z2_Z10_Z16_Z10_Z5_Z2",9
"DP","0","FT","BS",NA,"Z5","Z5","Z2","Z2","Z2","In",187,33,"Z5_Z10_Z7_Z2_Z10_Z16_Z10_Z5_Z2",9
"F","1","FT","FT","Z5","Z5","Z2","Z2","Z2","Z5","In",188,33,"Z5_Z10_Z7_Z2_Z10_Z16_Z10_Z5_Z2",9
"DP","0","BS","BV","Z2","Z5","AT_NET","Z5","Z5","Z5","In",191,33,"Z5_Z10_Z7_Z2_Z10_Z16_Z10_Z5_Z2",9
"F","1","FO","BS","Z5","AT_NET","Z5","Z5","Z5","Z2","In",192,33,"Z5_Z10_Z7_Z2_Z10_Z16_Z10_Z5_Z2",9
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z5","In",194,34,"Z3_Z5_Z18",3
"DP","1","BL","BS",NA,NA,"Z3","Z5","Z5","Z1","Wide",195,34,"Z3_Z5_Z18",3
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z5","In",201,37,"Z4_Z5_Z2_Z9_Z19_Z8_Z19_Z5",8
"DP","1","BT","FT",NA,NA,"Z4","Z5","Z5","Z2","In",202,37,"Z4_Z5_Z2_Z9_Z19_Z8_Z19_Z5",8
"F","0","FT","BT",NA,"Z4","Z5","Z2","Z3","Z4","In",203,37,"Z4_Z5_Z2_Z9_Z19_Z8_Z19_Z5",8
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",209,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"DP","1","BT","BS",NA,NA,"Z5","Z5","Z5","Z4","In",210,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"F","0","FT","BT",NA,"Z5","Z5","Z4","Z5","Z5","In",211,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"DP","1","BT","FT","Z5","Z5","Z4","Z5","Z5","Z5","In",212,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"F","0","BT","BT","Z5","Z4","Z5","Z5","Z5","Z5","In",213,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"DP","1","FT","BT","Z4","Z5","Z5","Z5","Z4","Z5","In",214,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"F","0","BT","FT","Z5","Z5","Z5","Z5","Z5","Z3","In",215,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"DP","1","FT","BT","Z5","Z5","Z5","Z3","Z3","Z4","In",216,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"F","0","BT","FT","Z5","Z5","Z3","Z4","Z5","Z3","In",217,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"DP","1","FT","BT","Z5","Z3","Z4","Z3","Z3","Z5","In",218,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"F","0","BT","FT","Z3","Z4","Z3","Z5","Z5","Z3","In",219,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"DP","1","FT","BT","Z4","Z3","Z5","Z3","Z3","Z3","In",220,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"F","0","FT","FT","Z3","Z5","Z3","Z3","Z3","Z4","In",221,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"DP","1","FT","FT","Z5","Z3","Z3","Z4","Z4","Z4","In",222,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"F","0","FT","FT","Z3","Z3","Z4","Z4","Z4","Z2","Wide",223,38,"Z5_Z10_Z9_Z10_Z14_Z10_Z10_Z8_Z9_Z3_Z5_Z3_Z12_Z9_Z9_Z2",16
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z5","In",225,39,"Z5_Z10_Z8_Z10_Z14",5
"F","1","BS","BT",NA,NA,"Z5","Z5","Z5","Z3","In",226,39,"Z5_Z10_Z8_Z10_Z14",5
"DP","0","FT","BS",NA,"Z5","Z5","Z3","Z4","Z5","In",227,39,"Z5_Z10_Z8_Z10_Z14",5
